GivenName	Surname	Birthday	twostephash	uid
Robin	Peery	10/1/1973	{130056, 319498, 613387, 996362, 568848, 339475, 827413, 1814554, 1424414, 749101, 426030, 236592, 1981493, 1954871, 1579064, 68154, 500284, 1468989, 2039870, 1064513, 1607758, 555087, 618064, 821840, 1637973, 1113687, 312922, 782434, 1432163, 1140838, 1529960, 1497198, 223859, 987768, 1152635, 284798, 154239, 668292, 1058436, 1413769, 207500, 714380, 1180302, 622736, 1961620, 1143447, 2025114, 682655, 1324192, 1492641, 518823, 1623723, 1265842, 1298108, 2042558, 204992, 1940673, 2035905, 930505, 112330, 1780939, 936150, 184539, 316126, 1748712, 1010921, 799467, 324332, 589039, 1231087, 471281, 953599, 1775362, 1136899, 301830, 1666833, 1728790, 1757465, 723226, 179486, 29472, 462114, 1308969, 481069, 719149, 1655602, 805173, 1252152, 260412, 567102, 927554, 534341, 2023244, 539983, 1390421, 790360, 2017115, 1257321, 875883, 1281388, 1796462, 432502, 1387894, 1488759, 1737086, 1735554, 1588616, 1922953, 1320331, 629646, 1373582, 181137, 428946, 1929105, 807321, 1109915, 1556892, 517022, 115616, 294305, 193443, 1711014, 1041319, 1364393, 952747, 1244589, 1372079, 402864, 683954, 1782204, 1251773, 889790, 1975740, 1710018, 1066947, 1286086, 1728967, 1331657, 1812429, 1528270, 1892304, 1836499, 1280468, 1898966, 1880025, 1240027, 1419741, 1395682, 2032617, 1147370, 159727, 1071088, 454644, 839157, 2003449, 650749, 581118}	85451
Jason	Kenny	3/19/1993	{1319937, 101897, 514583, 1588759, 948766, 1252384, 898081, 1533984, 1398823, 1271337, 1181226, 886832, 105522, 392246, 1854007, 285240, 1220664, 1003579, 184385, 1687619, 1053252, 1339974, 843338, 555087, 664659, 1510995, 1739859, 312922, 1124955, 1402977, 1018470, 1443432, 1529960, 1497198, 1261168, 830579, 1404533, 863877, 957063, 1084552, 682646, 541855, 1146019, 518823, 795315, 416949, 1478328, 1150652, 111304, 644808, 1278153, 764620, 1618644, 1514200, 1638112, 1065698, 38627, 1631460, 453350, 697576, 1010921, 1626344, 633579, 1334516, 435960, 798459, 967427, 23300, 1378565, 301830, 1948423, 1393422, 531729, 608529, 943891, 157466, 1917725, 1773858, 1308969, 1300267, 780076, 572207, 1951025, 501560, 359743, 958271, 1928525, 464722, 78168, 56666, 1297245, 323423, 2017119, 999266, 1727330, 1790320, 1371513, 1534847, 1644415, 1735554, 1513860, 1098629, 1922953, 1122189, 1323917, 461199, 1432976, 1717645, 180115, 266648, 222618, 550813, 147870, 1330086, 552871, 269224, 637863, 900521, 1296304, 1189297, 1770416, 1914801, 1919410, 933303, 1373624, 889790, 1225665, 1607107, 1076164, 1009605, 130502, 986567, 615375, 9681, 618449, 1073107, 1836499, 1673178, 1419741, 323040, 727009, 1149409, 1543649, 1007588, 975337, 257006, 1388018, 2003449, 656893}	22207
Melvin	Leal	7/29/1952	{1722375, 319498, 1738764, 1745932, 235022, 397331, 306710, 1588759, 438808, 1252384, 425505, 1533984, 679462, 1109030, 916522, 970797, 1512494, 1341488, 1767984, 801846, 442423, 285240, 1701438, 980033, 619587, 1137220, 644684, 555087, 515664, 821840, 664659, 955476, 451670, 1402456, 312922, 1872475, 1505377, 242275, 701029, 1529960, 1497198, 721522, 951411, 283769, 1088126, 1488511, 370822, 1781902, 2031761, 1323666, 1303704, 629406, 1492641, 1608867, 1739427, 518823, 1031851, 1150652, 59584, 113359, 1601748, 1224414, 794850, 596199, 1626344, 1010921, 998137, 798459, 1378565, 301830, 672524, 781589, 1984277, 160536, 1559322, 2001180, 29472, 1820448, 462114, 321832, 1308969, 1331497, 1732906, 1115952, 209716, 385845, 1993012, 1429303, 500031, 1647935, 264008, 1420617, 1939786, 1857869, 722256, 293714, 947538, 352086, 1816921, 2034011, 379230, 1526623, 620388, 507243, 4974, 1790320, 626033, 182642, 1204081, 1272179, 808821, 1387894, 1414513, 360824, 1290617, 614270, 2006913, 1735554, 726403, 1045892, 1519492, 1984904, 1922953, 1063307, 1053068, 1320331, 218514, 1232278, 94618, 880547, 1296304, 1189297, 337846, 522174, 887742, 540608, 112065, 889790, 39363, 1225665, 1009605, 1286086, 1470409, 9681, 1210833, 479187, 1836499, 188888, 458200, 1673178, 737755, 1846747, 101853, 1419741, 1281504, 718823, 807912, 861162, 1147370, 678381, 1749998, 1553905, 545268, 592373, 988662, 2003449, 406522}	50250
Anderson	Arce	7/8/1974	{1836034, 2035209, 996362, 1241100, 1745932, 1527824, 120341, 1114645, 1167388, 1252384, 1437221, 1098279, 493096, 891435, 1151534, 1357359, 277040, 6197, 285240, 1701438, 200769, 335937, 1529930, 474187, 644684, 134734, 555087, 1607758, 1907281, 1560658, 1115732, 451670, 1304151, 312922, 712284, 547421, 602206, 871007, 1432668, 1018470, 1140838, 245353, 1222250, 176235, 596075, 1497198, 223859, 1404533, 1643642, 1337466, 106109, 1391750, 957063, 1413769, 126090, 2024589, 634510, 679574, 571546, 629406, 39072, 1146019, 1252003, 1616035, 518823, 1112757, 480438, 1478328, 668349, 1493694, 2042558, 204992, 2035905, 58562, 1375938, 1278153, 1547465, 764620, 500431, 820947, 999131, 1010921, 324332, 875244, 1464052, 798459, 348413, 218366, 925442, 514308, 301830, 1890061, 691473, 943891, 1136407, 157466, 723226, 329001, 1308969, 433966, 739124, 805173, 1803573, 501560, 1013051, 260412, 1511232, 927554, 1398085, 1305929, 409930, 1442126, 2031950, 411984, 272210, 464722, 1501528, 199003, 249180, 2017119, 1102177, 687463, 26474, 1588590, 626033, 1244019, 298868, 1387894, 1428349, 1735554, 1951619, 1045892, 1937797, 1922953, 1320331, 678287, 1255832, 1443224, 222618, 834971, 1498522, 741789, 147870, 1556892, 1763736, 833953, 267691, 806321, 298420, 994229, 1142198, 1729972, 330680, 1373624, 889790, 1066947, 795588, 1331657, 1470409, 41932, 69580, 1812429, 74705, 1585105, 802779, 1846747, 1419741, 1870299, 323040, 619492, 551911, 331755, 196588, 1758700, 1071088, 1182193, 2003449}	30933
Theresa	Kugler	3/23/1965	{2039809, 755203, 849414, 996362, 376336, 272405, 1719832, 178715, 563229, 1545246, 1252384, 88097, 898081, 271908, 1162788, 1672233, 1512491, 1269293, 212526, 999986, 285240, 1548345, 1003579, 1143867, 988228, 1053252, 1245764, 1951306, 555087, 515664, 1011281, 1764945, 1739859, 1402456, 312922, 1842269, 1592927, 2030690, 1529960, 1497198, 1167986, 223859, 233588, 1879158, 836226, 1560197, 233094, 1973386, 891021, 1216141, 1781902, 2031761, 1827990, 1431703, 1303704, 1170074, 1608867, 518823, 61609, 1031851, 1472172, 1618605, 2222, 1868462, 138930, 21683, 1150652, 52925, 2042558, 1156290, 1018563, 1601748, 727253, 920279, 1367769, 599770, 142048, 346849, 1026784, 1627872, 120036, 453350, 1416951, 861944, 798459, 1019131, 531198, 967427, 23300, 301830, 159495, 1119499, 672524, 809740, 1635600, 473365, 1360663, 160536, 1917725, 1814303, 74017, 1047329, 321832, 1308969, 1177901, 1640753, 235314, 209716, 805173, 1978676, 260412, 824637, 921916, 1398590, 927554, 1777990, 1795912, 1743177, 911180, 593747, 1816921, 1526623, 620388, 1099621, 2036584, 932713, 26474, 965482, 1589609, 1239411, 298868, 597366, 1387894, 669566, 1682816, 1735554, 1678724, 296326, 1202566, 1922953, 1063307, 1087884, 1320331, 783262, 784290, 193443, 377256, 243114, 1914801, 709557, 337846, 1413051, 1621947, 889790, 1383359, 540608, 847299, 1066947, 1223622, 328652, 83917, 1337293, 1812429, 1819599, 1836499, 549339, 1419741, 140767, 907743, 1542625, 1147370, 150507, 678381, 1772015, 1071088, 1553905, 1180660, 870901, 2003449, 425983}	29583
Lee	Owens	10/10/2001	{173575, 130056, 613387, 235022, 568848, 1894417, 1467415, 409626, 818717, 629283, 551463, 205354, 378923, 1357359, 1981493, 392246, 500284, 155203, 1687619, 1180235, 555087, 821840, 1907281, 142418, 1402456, 1921624, 1124955, 1197661, 2023519, 1085537, 782434, 190564, 1497198, 1078899, 1142389, 132729, 594055, 1098892, 622736, 2031761, 1671314, 1647763, 1740434, 1303704, 549531, 1870491, 285341, 1608867, 518823, 1118382, 308402, 1339578, 1842875, 1150652, 434877, 1601748, 936150, 184539, 38627, 1631460, 1748712, 1259, 1807598, 1231087, 121074, 1393398, 435960, 151300, 301830, 672524, 1795340, 608529, 1513234, 1728790, 160536, 1206040, 157466, 1559322, 448796, 179486, 591647, 1680162, 831780, 1389863, 321832, 719149, 209716, 709946, 957244, 727873, 1109830, 363849, 2023244, 1875795, 1373012, 1005398, 1330009, 962394, 1816921, 2017115, 1263453, 1526623, 620388, 157547, 1281388, 914293, 432502, 1387894, 1063307, 1320331, 431502, 1929105, 377239, 262552, 807321, 115616, 244135, 243114, 1244589, 1722288, 337846, 223674, 1178044, 540608, 699849, 1162188, 1892304, 1547732, 1898966, 1251288, 176602, 830429, 1543649, 21989, 1147370, 1553905, 839157, 2003449, 889850, 1861630}	33203
Sylvia	Johnson	11/13/1982	{173575, 564746, 1738764, 326670, 568848, 390163, 151060, 1252384, 898081, 1118755, 271908, 202277, 916522, 1181226, 1121324, 362541, 1801775, 105522, 1954871, 285240, 573496, 242746, 69179, 1003579, 1701438, 315458, 1090626, 262724, 1053252, 1542213, 2022985, 798282, 687691, 191052, 1136714, 1957453, 555087, 1945681, 1739859, 1019895, 1226837, 960088, 312922, 1765468, 395357, 1294432, 412259, 983654, 1018470, 1529960, 1908326, -1430, 1497198, 1200241, 458866, 721522, 1404533, 1708149, 1215607, 1432184, 987768, 233087, 1058436, 968325, 1962628, 957063, 1935503, 1323666, 1277588, 1379479, 1870491, 706205, 1688222, 397983, 1146019, 518823, 246456, 1478328, 1150652, 1143997, 59584, 1130690, 1417924, 73926, 764620, 881878, 651481, 117981, 1271009, 2024162, 453350, 1010921, 1498346, 1724653, 1807598, 1900782, 832247, 1195771, 1795323, 133890, 967427, 23300, 301830, 1666833, 943891, 781589, 1984277, 795415, 170264, 1536279, 1917725, 860447, 1308969, 1732906, 2008363, 497966, 572207, 862514, 209716, 1429303, 1637177, 382269, 534341, 417609, 1853263, 464722, 1209171, 302932, 1005398, 1184599, 310619, 2017119, 300390, 875883, 4974, 502639, 892276, 1403253, 1387894, 14715, 1103227, 1735554, 1536905, 1922953, 1320331, 431502, 984981, 1466777, 94618, 222618, 147870, 827808, 1298849, 193443, 981496, 402864, 1914801, 683954, 376243, 1373624, 1177529, 178620, 689597, 522174, 889790, 1110461, 699849, 618449, 352722, 744402, 1836499, 839125, 830429, 323040, 718823, 91117, 678381, 1769968, 189937, 1424882, 609268, 1522677, 1235447, 1751544, 2003449, 1334266, 1331196}	96999
Charles	Clark	6/10/1994	{1319937, 1654275, 628739, 98310, 1213958, 130056, 101897, 1601034, 1886732, 235022, 1114645, 1545246, 1158176, 88097, 1252384, 1077797, 292394, 1498666, 1981493, 257084, 811583, 335937, 596548, 44613, 1339974, 1350212, 632398, 555087, 821840, 1510995, 1115732, 1900117, 648280, 1402456, 312922, 818267, 770140, 602206, 1786464, 1980512, 1529960, 824429, 1497198, 1307781, 1084552, 126090, 1466507, 1144463, 622736, 1395859, 1143447, 446107, 285341, 518823, 509105, 138930, 554162, 868022, 1856193, 58562, 2035905, 864458, 500431, 582356, 599770, 184539, 1363674, 1260768, 1638112, 1010921, 691949, 1231087, 1296629, 1956597, 436472, 798459, 1019131, 961277, 1270013, 375041, 1278721, 1131779, 301830, 526096, 531729, 1728790, 2005271, 682778, 1559322, 635165, 655656, 1326888, 719149, 433966, 1058099, 1513268, 433461, 1626952, 1130826, 2023244, 1857869, 1442126, 1508686, 1305424, 1831761, 1390421, 1088854, 1816921, 1526623, 1904484, 1589609, 157547, 507243, 1281388, 1367917, 1289584, 298868, 994677, 1387894, 104319, 1735554, 1951619, 2020226, 1922953, 1373582, 1929105, 909717, 1504150, 1822102, 266648, 807321, 834971, 890783, 722340, 243114, 963499, 1043373, 1610673, 298420, 709557, 337846, 348600, 1702333, 889790, 540608, 772548, 1920457, 36298, 328652, 1892304, 1836499, 1251288, 2027998, 479711, 1418213, 1794022, 1500136, 1147370, 150507, 1553905, 1461235, 2003449, 1521659, 1406974}	16674
Adrian	Perez	9/12/1962	{1672705, 996362, 1527824, 1588756, 827413, 1345557, 1719832, 1759257, 1814554, 178715, 697887, 794659, 202277, 1077797, 1098279, 1269293, 196657, 1407025, 285240, 1579064, 1143867, 446524, 2023995, 1160254, 1816127, 910921, 644684, 555087, 1011281, 664659, 312922, 1592927, 967267, 1529960, 1497198, 721522, 223859, 850041, 1413769, 1973386, 1216141, 1317517, 47771, 998045, 1201315, 518823, 540328, 1569448, 1645233, 1265842, 1790133, 1846455, 1078969, 1298108, 2042558, 1901249, 1156290, 1417924, 930505, 112330, 1780939, 936150, 1951963, 979677, 142048, 1026784, 1429734, 659687, 172779, 482547, 1626362, 1795323, 798459, 1698046, 218366, 953599, 617732, 1378565, 301830, 665353, 609554, 170264, 244505, 193818, 140059, 157466, 643868, 1757465, 384292, 1824549, 329001, 1308969, 1177901, 805173, 1252152, 1003835, 260412, 444225, 727873, 927554, 1743177, 973132, 315213, 819535, 352086, 1005398, 2030941, 971617, 1931112, 1433961, 2036584, 82286, 1790320, 924533, 1387894, 1466742, 1735554, 1250691, 634244, 1937797, 2020226, 909192, 704393, 1922953, 1320331, 1544077, 1439633, 428946, 1034650, 1877916, 1559462, 1711014, 1364393, 1821103, 1296304, 1189297, 1621947, 689596, 1782204, 887742, 889790, 1975740, 1337293, 1812429, 1819599, 9681, 603089, 744402, 1836499, 93141, 1233879, 1260510, 907743, 1830367, 739810, 990182, 295913, 314857, 1147370, 1923562, 159727, 1071088, 1270767, 1769968, 1800176, 2003449, 39932}	71191
Eric	Wilson	4/13/1952	{1929217, 996362, 1198091, 1059344, 1493532, 1252384, 898081, 1181226, 967726, 105522, 618035, 285240, 1003579, 980033, 1054785, 531524, 341066, 1068621, 555087, 1739859, 955476, 203350, 312922, 1307228, 1096797, 412259, 1018470, 1354854, 1529960, 1497198, 223859, 494195, 1404533, 262777, 787079, 957063, 1413769, 1801866, 1781902, 514192, 1703580, 1688222, 1146019, 518823, 1031851, 1478328, 69308, 1143997, 1150652, 2042558, 2035905, 230086, 1082057, 1278153, 764620, 1314509, 728570, 881878, 1916120, 1419485, 132321, 453350, 228583, 1010921, 1281258, 1643243, 440557, 259310, 2014450, 39670, 998137, 1112315, 798459, 543997, 1698046, 23300, 617732, 301830, 1646344, 665353, 1125644, 943891, 1536279, 193818, 1917725, 1993508, 1308969, 572207, 805173, 501560, 260412, 1603902, 574273, 927554, 1539401, 1882443, 973132, 315213, 819535, 464722, 842581, 352086, 1005398, 1184599, 1330009, 2034011, 2017119, 865122, 1091941, 1797993, 765295, 1655152, 1414513, 407413, 1387894, 1403253, 2006913, 1735554, 1922953, 1320331, 91028, 723350, 222618, 147870, 1889186, 1346985, 1821103, 1914801, 683954, 1373624, 1039805, 887742, 889790, 908734, 1855422, 107458, 822727, 797641, 1053645, 1812429, 1836499, 1280468, 839125, 458200, 737755, 1846747, 1199583, 323040, 1201633, 1923562, 1564141, 1749998, 1071088, 2003449, 406522}	87103
Marcus	Flores	12/22/1958	{459782, 849414, 1241100, 1452557, 1114645, 178715, 88097, 878633, 1672233, 2022441, 1357356, 689711, 372784, 351799, 285240, 1816127, 607807, 1530951, 1553994, 47180, 899660, 1345101, 555087, 1607758, 861270, 668249, 312922, 1197661, 602206, 2023519, 1969248, 973923, 152167, 620135, 1529960, 496238, 1497198, 441462, 2012791, 105599, 577151, 164483, 976005, 1391750, 957063, 126090, 505994, 1973386, 891021, 1216141, 1317517, 1781902, 57489, 1200785, 1229969, 2031761, 679574, 37015, 858775, 1303704, 1494169, 961697, 1608867, 141991, 518823, 510633, 540328, 1569448, 1045678, 1090222, 138930, 1144507, 1150652, 1842875, 451777, 1298115, 500431, 1568469, 599770, 1951963, 1026784, 740578, 659687, 402152, 1010921, 1302249, 1259, 404213, 798459, 1019131, 301830, 708359, 672524, 160536, 244505, 39706, 140059, 1470750, 1680162, 1993508, 1374503, 321832, 1308969, 433966, 209716, 1802549, 1379126, 1252152, 1758536, 335689, 363849, 1696587, 1485644, 1743177, 1442126, 411984, 943444, 1330009, 1405785, 2034011, 2030941, 971617, 1730917, 1258855, 1749352, 1589609, 157547, 1387894, 1273207, 1408888, 1464184, 1466742, 104319, 1087360, 2006913, 1735554, 1951619, 634244, 1443209, 1922953, 97675, 386956, 1320331, 1439633, 926098, 1647507, 654229, 1255832, 1498522, 834971, 1565091, 1559462, 2002352, 270774, 738230, 1824699, 1131964, 887742, 889790, 1426879, 328652, 1337293, 744402, 1836499, 1030100, 259541, 458200, 1419741, 1260510, 907743, 1830367, 1062882, 21989, 295913, 1147370, 150507, 331755, 1687020, 1103858, 261619, 132088, 2003449, 1416190}	50723
Michael	Pierce	3/14/1945	{177154, 1492484, 219653, 98310, 1213958, 332297, 996362, 1198091, 1241100, 1362449, 1894417, 306710, 1808918, 1242650, 948766, 1158176, 898081, 158242, 1252384, 1077797, 292394, 1568298, 1790507, 910381, 1743406, 1991733, 442423, 285240, 1059383, 1281594, 1003579, 1837624, 1701438, 531524, 1053252, 1350212, 1529930, 1607758, 555087, 1620048, 1739859, 312922, 818267, 597084, 1313886, 871007, 166501, 732774, 1354854, 114291, 223859, 951411, 1097844, 105599, 1836674, 1511044, 1307781, 1391750, 1413769, 126090, 1360011, 1395859, 360087, 880798, 518823, 1039528, 758441, 1231532, 554162, 868022, 69308, 1446077, 752830, 1493694, 2042558, 1856193, 1375938, 2035905, 1082057, 864458, 83159, 1916120, 1260768, 132321, 453350, 228583, 1789160, 1010921, 351979, 1967340, 1648878, 1992942, 462064, 1296629, 798459, 1099515, 543997, 375041, 925442, 967427, 23300, 301830, 525071, 526096, 1134870, 858903, 1917725, 1351970, 133923, 805173, 1802549, 604475, 260412, 927554, 664901, 1399622, 264008, 1626952, 1806664, 315213, 1508686, 1883982, 411984, 842581, 1005398, 277336, 255834, 199003, 564570, 971613, 237406, 608612, 1367917, 1533293, 1717103, 298868, 407413, 1387894, 1290617, 1938298, 1735554, 1149827, 1336708, 2020226, 1922953, 1320331, 876941, 809361, 723350, 1504150, 1255832, 1498522, 1675168, 637863, 819625, 1145259, 294831, 806321, 1497522, 1103283, 1610673, 1914801, 1271736, 618426, 679358, 889790, 929728, 1179585, 1855422, 36298, 1126346, 308172, 1812429, 1927637, 1419741, 551906, 1500136, 1147370, 1488878, 1071088, 1461235, 1180660, 2003449, 1521659}	33934
Bernita	Platt	11/11/1957	{1550338, 1654275, 956423, 996362, 972814, 469009, 526870, 231961, 1427485, 1252384, 629283, 802856, 53292, 1600566, 1954871, 285240, 625213, 651329, 155203, 827971, 191052, 520782, 555087, 632398, 437329, 312922, 1000026, 1096800, 1294432, 1980512, 967267, 1986147, 1908326, 1529960, 489070, 1497198, 223859, 1281652, 987768, 1058436, 1413769, 17034, 1530505, 1972875, 1454733, 1781902, 778897, 1458322, 582806, 849046, 737432, 1315991, 1816726, 446107, 706205, 1813661, 826021, 1852581, 518823, 1150637, 1776818, 769716, 501944, 1298108, 2042558, 451777, 1130690, 2035905, 112330, 953034, 1960141, 411854, 1556180, 1040089, 1264864, 1844449, 2024162, 34532, 303846, 1155303, 1010921, 691949, 1168625, 1582835, 1131766, 798459, 1492224, 301830, 1809163, 1341708, 1506573, 1666833, 364306, 1596182, 635165, 678687, 1993508, 1308969, 856370, 805173, 757561, 1598266, 260412, 786752, 927554, 534341, 264008, 1161545, 1857869, 947538, 632150, 1088854, 1425239, 432985, 1330009, 310619, 1794907, 2034011, 1303904, 300390, 1750889, 875883, 1988971, 16238, 1676657, 979826, 1783665, 477557, 1387894, 1212792, 2006913, 1735554, 509835, 622475, 998283, 1320331, 2040719, 930194, 592275, 984981, 718743, 193443, 1804707, 402864, 1695665, 683954, 123829, 709557, 348600, 887742, 889790, 39363, 220102, 761286, 1812429, 1836499, 372184, 458200, 1922012, 1148893, 773598, 1419741, 242149, 56294, 1147370, 1822698, 504300, 1071088, 77298, 87027, 239606, 2003449, 1333759}	61974
Peter	Glenn	2/8/1979	{613376, 521217, 996362, 235022, 827413, 337945, 805923, 1861172, 392246, 1854007, 285240, 1816127, 1687619, 474187, 134734, 555087, 942672, 618064, 59986, 1402456, 1463385, 312922, 1124955, 712284, 984156, 602206, 1529954, 2030690, 1140838, 541799, 176235, 5232, 223859, 560759, 990328, 1643642, 1184893, 1413769, 296589, 1317517, 1619086, 1578646, 1143447, 1225369, 1395357, 1616035, 518823, 700586, 2222, 1813682, 1194681, 52925, 668349, 2042558, 204992, 1514177, 2035905, 890057, 112330, 961737, 1780939, 1601748, 936150, 1297624, 142048, 38627, 1631460, 1895653, 1010921, 324332, 771820, 627953, 1574132, 435960, 1965817, 798459, 348413, 953599, 514308, 301830, 634118, 545037, 608529, 1360663, 244505, 157466, 723226, 1559322, 676639, 1308969, 780076, 1252152, 2023739, 260412, 927554, 1758536, 1305929, 1795912, 757580, 315213, 934226, 593747, 78168, 1816921, 2017115, 1526623, 971617, 1102177, 26474, 1387894, 493944, 1428349, 1735554, 1494408, 1588616, 1922953, 1320331, 678287, 1432976, 428946, 180115, 1763736, 262555, 201629, 243114, 1770416, 1497522, 298420, 1975740, 889790, 1066947, 130502, 1331657, 69580, 83917, 1812429, 266195, 1836499, 839125, 1870299, 1419741, 1260510, 140767, 673248, 727009, 1543649, 1607648, 1830367, 551911, 2032617, 1147370, 1071088, 1553905, 1756663, 2003449}	90916
