GivenName	Surname	Birthday	twostephash	uid
Jacqueline	Jones	11/22/1941	{98310, 232966, 319498, 411665, 1379857, 306710, 514583, 246297, 88097, 679462, 1279527, 292394, 1121324, 1871405, 1801775, 372784, 105522, 442423, 285240, 1031737, 293434, 1669175, 1954871, 310846, 1816127, 1090626, 164932, 1137220, 1490503, 843338, 1553994, 555087, 515664, 1746518, 960088, 668249, 312922, 818267, 319068, 597084, 1197661, 1294432, 973923, 139366, 550502, 1529960, 1908326, 1497198, 730739, 951411, 1768563, 288886, 1215607, 987768, 1488511, 490114, 957063, 52362, 1151116, 891021, 1238160, 2031761, 322194, 183443, 1303704, 706205, 1492641, 1146019, 141991, 518823, 429225, 540328, 548521, 1839275, 346289, 138930, 1478328, 340155, 1144507, 1298108, 1842875, 451777, 1940673, 644808, 1278153, 112330, 902863, 479443, 599770, 920282, 1058015, 1065698, 1010921, 1259, 1608435, 631028, 1296629, 841975, 639736, 798459, 1019131, 496386, 1708291, 1678084, 301830, 708359, 824070, 1107210, 672524, 526096, 1666833, 943891, 1172244, 160536, 244505, 120091, 1398556, 2024732, 1135391, 29472, 462114, 1680162, 831780, 1374503, 1308969, 1515307, 572207, 440114, 1655602, 209716, 1252152, 42813, 1449281, 1563969, 1831745, 534341, 264008, 363849, 1758536, 113995, 302932, 871252, 1405785, 620388, 300390, 1589609, 157547, 875883, 971115, 16238, 61294, 502639, 1306988, 1345390, 1367917, 808821, 1313653, 1387894, 1290617, 386426, 507773, 1612162, 1735554, 1109383, 1922953, 1063307, 1320331, 616852, 984981, 1466777, 1572763, 1968540, 298400, 193443, 402864, 683954, 933303, 1131964, 889790, 1286086, 1310664, 36298, 328652, 824782, 744402, 1073107, 1836499, 768982, 1419741, 1260510, 1830367, 1281504, 1149409, 1176545, 21989, 415718, 1582565, 295913, 150507, 1695215, 1461235, 1751544, 2003449, 1334269, 152574}	12636
Jill	Sipes	9/23/1972	{1654275, 408582, 550924, 827413, 749085, 563229, 1252384, 88097, 898081, 271908, 1271337, 769072, 999986, 1854007, 644664, 285240, 1003579, 330811, 1053252, 555087, 618064, 1140305, 664659, 1739859, 203350, 312922, 1307228, 1842269, 2030690, 675942, 1774182, 1529960, 1497198, 1589361, 494195, 1323635, 71292, 1088126, 787079, 891021, 514192, 682646, 1303704, 1608867, 518823, 510633, 573101, 507056, 138930, 668349, 1143997, 204992, 745673, 112330, 1780939, 936150, 1477849, 599770, 2009820, 1299167, 453350, 1626344, 1010921, 324332, 440557, 259310, 1247471, 1112315, 1019131, 798459, 953599, 967427, 23300, 1378565, 301830, 1646344, 385802, 672524, 1125644, 525071, 160536, 723226, 1917725, 567582, 1550623, 846627, 1999652, 369446, 321832, 343848, 1308969, 465195, 209716, 2023739, 1603902, 984389, 1777990, 802120, 700746, 911180, 315213, 1522002, 263008, 865122, 620388, 1091941, 932713, 1257321, 157547, 82286, 1469296, 1790320, 1387894, 1129336, 1797498, 1735554, 842629, 1922953, 1063307, 1320331, 1717645, 428946, 445845, 1473437, 920478, 1889186, 193443, 1597869, 1296304, 1189297, 1914801, 1135539, 709557, 1410997, 1975740, 117693, 889790, 1812927, 107458, 847299, 1066947, 822727, 1816007, 797641, 984009, 1149897, 328652, 1331657, 2033611, 9681, 1836499, 1565140, 1673178, 1419741, 1147370, 150507, 1180660, 2003449}	57878
Faye	Ward	5/1/2002	{56329, 1467415, 416290, 205354, 362541, 1435181, 1743406, 1954871, 285240, 2039870, 335937, 784457, 1390154, 1882185, 555087, 1686608, 1241681, 1265746, 1907281, 602206, 1307743, 323168, 1486432, 782434, 1491044, 433768, 1501802, 1497198, 268399, 829552, 1651, 1078899, 987768, 132729, 1058436, 1353862, 594055, 1980040, 216204, 2031761, 1740434, 1647763, 1610389, 1303704, 1608867, 518823, 616618, 762539, 2222, 308402, 1644214, 1150652, 58562, 1070277, 508101, 1113798, 644808, 1361093, 991948, 500431, 936150, 1867479, 401628, 2019548, 126690, 2024162, 1895653, 1871089, 1393402, 1902336, 968451, 301830, 1876235, 672524, 1795340, 1666833, 1513234, 838932, 160536, 448796, 1340196, 1998628, 953132, 187700, 209716, 272184, 274235, 1598273, 388418, 534341, 1529669, 106314, 28493, 1442126, 1833296, 904529, 1450834, 503635, 1397587, 2008916, 632150, 559450, 1252706, 620388, 1936741, 875883, 326513, 1387894, 1728889, 1203066, 1339779, 1951619, 1922953, 1063307, 1320331, 2042253, 1995666, 1579924, 377239, 1766810, 834971, 1678235, 1223072, 1934753, 193443, 880547, 683954, 93623, 1178044, 1201084, 130502, 393158, 1682375, 685517, 1142739, 1260510, 934887, 1147370, 1594352, 2003449}	1350
Taylor	Lee	7/7/1983	{1836034, 459782, 613387, 1745932, 235022, 390163, 151060, 193560, 890393, 564248, 1252384, 689711, 905268, 285240, 14394, 500284, 155203, 191052, 1957453, 555087, 451670, 1170518, 1402456, 312922, 1000026, 1765468, 395357, 398433, 1986147, 1529960, 1222250, 596075, 489070, 1497198, 1708149, 1367674, 1337466, 976005, 1307781, 957063, 1635466, 58517, 37015, 1379479, 39072, 518823, 2222, 1090222, 480438, 1361093, 1547465, 411854, 1601748, 2019548, 117981, 1264864, 1570531, 125672, 402152, 1010921, 1110762, 1748712, 1729773, 1900782, 25328, 1464052, 1131766, 798459, 961277, 438021, 301830, 2005271, 467224, 1559322, 703771, 1443100, 179486, 35107, 1326888, 630057, 497966, 1598266, 1684283, 382269, 1511232, 106314, 1485644, 189261, 1857869, 1305424, 503635, 1209171, 1816921, 2017115, 1121631, 1526623, 687463, 1258855, 1151337, 1970023, 954220, 626033, 1387894, 1273207, 1408888, 104319, 1087360, 1735554, 1045892, 1922953, 1320331, 386956, 1579924, 718743, 811420, 550813, 115616, 243114, 963499, 1043373, 1244589, 1277359, 2002352, 270774, 337846, 330680, 1142198, 889790, 540608, 795588, 1470409, 74705, 259541, 1898966, 1727451, 1846747, 1419741, 1794022, 934887, 230888, 1147370, 1553905, 839157, 1235447, 2003449}	78318
Charles	Miller	7/27/1964	{1213958, 332297, 996362, 550924, 1745932, 235022, 1114645, 1719832, 749085, 99870, 1158176, 88097, 1252384, 1077797, 928811, 1269293, 1743406, 285240, 1198651, 1845822, 335937, 1506881, 328772, 1350212, 383047, 625741, 632398, 555087, 1620048, 1011281, 203350, 451670, 1402456, 312922, 602206, 1592927, 1975903, 845412, 1140838, 1529960, 596075, 1497198, 223859, 494195, 413820, 1307781, 1413769, 126090, 1838219, 107660, 2031761, 1395859, 1610389, 1303704, 629406, 1608867, 518823, 1703080, 138930, 554162, 1145524, 480438, 868022, 1509047, 2042558, 1856193, 58562, 1156290, 745673, 864458, 436939, 885450, 500431, 685263, 1601748, 599770, 710365, 1260768, 875244, 1247471, 1970927, 1814773, 583414, 798459, 1019131, 961277, 375041, 301830, 1313544, 1646344, 672524, 525071, 1134870, 2005271, 160536, 1559322, 831780, 321832, 1326888, 465195, 1527084, 1177901, 433966, 209716, 805173, 604475, 260412, 42813, 1603902, 802120, 1626952, 1806664, 1857869, 1442126, 1823056, 185688, 1816921, 255834, 1058144, 620388, 1091941, 2036584, 1589609, 157547, 1470315, 1082223, 896372, 1387894, 1735554, 1951619, 1045892, 2020226, 1922953, 1063307, 1320331, 1504150, 179096, 834971, 1457566, 890783, 509345, 1889186, 243114, 963499, 1043373, 294831, 477617, 709557, 337846, 1621947, 889790, 540608, 513987, 795588, 797641, 1149897, 1812429, 1819599, 1836499, 1419741, 1305572, 1794022, 1500136, 1147370, 150507, 1071088, 1553905, 2003449, 1521659}	60903
Dorothy	Cortez	6/20/1984	{628739, 459782, 130056, 872456, 1620488, 1537548, 1886732, 390163, 1467415, 1545246, 1252384, 590881, 1942056, 1872427, 1605166, 689711, 236592, 523313, 1981493, 285240, 14394, 446524, 1052732, 560710, 85575, 191052, 134734, 555087, 1907793, 1637973, 1839705, 312922, 984156, 395357, 1765468, 1592927, 1786464, 1918556, 782434, 868450, 1432163, 1529960, 1167986, 1768563, 1708149, 1016951, 7287, 132729, 493690, 1392770, 957063, 670352, 829584, 1330321, 1740434, 1897620, 58517, 2031761, 1303704, 1970841, 39072, 1608867, 518823, 698024, 1090222, 1721010, 21683, 1049786, 1339578, 1150652, 52925, 434877, 971969, 1895620, 961737, 1358028, 486108, 1440477, 623326, 2028764, 142048, 1010921, 1110762, 1170665, 316142, 589039, 254710, 436472, 1965817, 798459, 301830, 1002251, 672524, 1968397, 1635600, 1794836, 160536, 711960, 682778, 448796, 1559836, 676639, 1047329, 1824549, 321832, 1224489, 1308969, 140076, 481069, 209716, 1865529, 382269, 567102, 1649984, 727873, 1646916, 1498951, 103244, 189261, 864076, 2023244, 1129809, 1627474, 2017115, 327004, 1617758, 574819, 620388, 1258855, 1281388, 82286, 432502, 1387894, 617854, 1326463, 1735554, 102280, 1922953, 1063307, 386956, 1087884, 1320331, 1373582, 1544077, 181137, 909717, 1822102, 377239, 807321, 718755, 637863, 654247, 1521065, 1372079, 1770416, 1342897, 832946, 1497522, 1055668, 1178044, 889790, 1383359, 580547, 393158, 797641, 1892304, 1142739, 1836499, 520155, 802779, 992220, 1405918, 1939420, 1044964, 1418213, 990182, 1234918, 975337, 1147370, 1800176, 2003449, 1179643, 1025534, 836095}	98952
Sharon	Martinez	3/11/1953	{1213958, 319498, 1101324, 1537548, 1114645, 697887, 1252384, 898081, 1077797, 236592, 1407025, 1954871, 285240, 1003579, 446524, 310846, 335937, 417346, 1202754, 1053252, 1137220, 1350212, 1498181, 1661508, 555087, 515664, 1739859, 1800275, 1637973, 861270, 1656407, 1746518, 2021975, 312922, 1411163, 602206, 1294432, 782434, 1432163, 550502, 1908326, 1529960, 496238, 1497198, 1162354, 730739, 927861, 441462, 1919095, 987768, 1090169, 106109, 1058436, 1307781, 957063, 1036937, 126090, 505994, 1335949, 1781902, 200857, 962715, 706205, 1146019, 518823, 1839275, 165548, 554162, 1478328, 1150652, 1298108, 1940673, 971969, 58562, 1278153, 1726666, 872655, 433875, 1568469, 1483481, 1609953, 2024162, 34532, 499940, 453350, 1010921, 1302249, 1110765, 316142, 152815, 589039, 404213, 2011895, 798459, 967427, 23300, 301830, 988428, 1666833, 2008850, 943891, 27929, 1559836, 1470750, 29472, 462114, 1993508, 1824549, 216874, 140076, 481069, 684332, 572207, 1787180, 558906, 567102, 727873, 1218371, 534341, 1442126, 1508686, 302932, 1330009, 255834, 2034011, 96093, 792927, 1730917, 300390, 528747, 875883, 367981, 16238, 82286, 502639, 1533293, 980340, 1387894, 1488759, 916347, 507773, 1326463, 2006913, 1735554, 1951619, 868229, 1922953, 1320331, 1544077, 181137, 984981, 1504150, 279450, 834971, 294305, 193443, 1565091, 1372079, 402864, 1914801, 1931695, 738230, 887742, 889790, 39363, 762310, 1286086, 797641, 1973198, 1892304, 1836499, 1233879, 458200, 1939420, 348125, 1419741, 323040, 1500136, 1749998, 1461235, 1180660, 1492469, 2003449, 1521659, 1342972, 622589}	15958
Annie	Walker	6/1/1989	{996362, 1886732, 1920015, 1527824, 390163, 1252384, 656893, 1043491, 1684517, 1593387, 970797, 682549, 801846, 1854007, 285240, 1954871, 14394, 246332, 625213, 191052, 644684, 555087, 1717331, 312922, 1765468, 395357, 1786464, 701029, 380006, 1529960, 1497198, 268399, 829552, 223859, 1708149, 987768, 628345, 1058436, 863877, 1413769, 39072, 664737, 518823, 1231532, 1433266, 1310907, 752830, 2042558, 1514177, 2035905, 508101, 111304, 991948, 1618644, 1867479, 697576, 237289, 1010921, 1110762, 436472, 798459, 1270523, 218366, 1902336, 968451, 1158916, 301830, 1809163, 81164, 1666833, 364306, 290579, 738584, 157466, 590110, 1538335, 1047329, 1340196, 1998628, 276776, 329001, 1308969, 780076, 953132, 1216816, 739124, 805173, 272184, 260412, 382269, 1647935, 1729343, 927554, 534341, 1420617, 189261, 1994061, 2024272, 659793, 1129809, 632150, 78168, 323423, 875883, 976244, 840573, 62333, 1735554, 1149827, 1336708, 1574787, 434566, 1937797, 1258890, 998283, 386956, 1320331, 1582476, 1286544, 180115, 909717, 1822102, 1039768, 1893789, 193443, 1388963, 1145259, 402864, 683954, 1271218, 93623, 889790, 1472, 130502, 220102, 1682375, 1126346, 1812429, 615375, 1210833, 1836499, 1922012, 727009, 242149, 1418213, 975337, 1147370, 1434607, 1071088, 1594352, 592373, 239606, 1235447, 988662, 2003449, 1393661, 1406974}	16474
Robert	Amato	1/5/1943	{101897, 996362, 1537548, 568848, 1019415, 231961, 350752, 1252384, 1974818, 629283, 292394, 236592, 652341, 980022, 1010742, 285240, 1954871, 68154, 2039870, 784457, 1882185, 191052, 520782, 555087, 1607758, 1637973, 861270, 623704, 312922, 818267, 1000026, 1675361, 782434, 868450, 1529960, 2031209, 496238, 489070, 268399, 1497198, 223859, 392822, 441462, 987768, 1986171, 105599, 32383, 1413769, 1972875, 1489039, 1598623, 1324192, 118945, 518823, 906920, 401577, 343725, 383661, 534715, 2042558, 971969, 2035905, 644808, 112330, 411854, 872655, 1613009, 2023123, 1390292, 1556180, 1430742, 1568469, 1058015, 1264864, 2024162, 34532, 1302249, 1425643, 316142, 589039, 471281, 1871089, 404213, 1131766, 1296629, 798459, 1775362, 301830, 982281, 94988, 1341708, 1750799, 526096, 1666833, 544539, 862491, 1559836, 678687, 1454367, 1308969, 140076, 481069, 656690, 805173, 657207, 770872, 260412, 567102, 786752, 388418, 927554, 1857869, 1727330, 1730917, 867176, 875883, 1367917, 1796462, 626033, 1404273, 1783665, 1907060, 1387894, 1326463, 1735554, 1922953, 1320331, 181137, 592275, 909206, 718743, 1934753, 193443, 1565091, 1464231, 2009003, 1114028, 170413, 1372079, 1551280, 506289, 683954, 1610673, 1695665, 123829, 1687996, 1039805, 889790, 1765309, 797641, 36298, 1812429, 1836499, 1939420, 1148893, 773598, 1419741, 1147370, 366576, 1071088, 473587, 454644, 1461235, 2003449, 1342972, 313854}	65854
George	Osborne	4/27/1984	{1257472, 1097220, 459782, 1218569, 1198091, 1894417, 390163, 778777, 1998875, 1252384, 590881, 833058, 689711, 285240, 14394, 417346, 191052, 555087, 1717331, 451670, 312922, 1765468, 395357, 602206, 1918556, 283232, 1975903, 2030690, 550502, 1354854, 1529960, 596075, 1497198, 5232, 730739, 200309, 1708149, 990328, 957063, 735882, 1813643, 107660, 1335949, 770702, 2031761, 1897620, 58517, 1610389, 1143447, 1303704, 1315991, 1691799, 549531, 1816726, 629406, 39072, 932003, 1852581, 518823, 1235623, 2002601, 700586, 1839275, 1090222, 480438, 373945, 69308, 1150652, 890057, 885450, 685263, 31955, 824028, 831196, 174816, 132321, 580324, 228583, 1010921, 1110762, 875244, 152815, 627953, 1608435, 583414, 798459, 543997, 301830, 310024, 672524, 1506573, 160536, 711960, 1206040, 591647, 321832, 1791273, 744746, 209716, 1865529, 382269, 1308990, 757568, 189261, 315213, 478543, 1823056, 1516372, 121176, 962394, 1492314, 782172, 821598, 574819, 620388, 1258855, 1970023, 626033, 914293, 1387894, 507773, 1737086, 104319, 1735554, 1045892, 102280, 1922953, 994698, 1063307, 386956, 1145739, 1320331, 1544077, 2040719, 723350, 1574295, 807321, 1237408, 99755, 1597869, 1271736, 1977272, 618426, 338875, 889790, 540608, 795588, 824772, 1470409, 934347, 1162188, 1836499, 1846747, 1419741, 872929, 1358307, 1745380, 718823, 1147370, 1822698, 504300, 1421294, 1488878, 87027, 485367, 2003449, 1306623}	93471
Suzanne	Frazier	6/13/1996	{1319937, 101897, 564746, 996362, 1127434, 1886732, 1527824, 1719832, 1252384, 898081, 1684517, 132649, 1269293, 1790509, 1392690, 1837622, 1854007, 2023995, 1003579, 417346, 1053252, 1137220, 1339974, 474183, 1766473, 798282, 644684, 270927, 555087, 1011281, 1797711, 1510995, 1739859, 229461, 1746518, 903767, 960088, 1143896, 312922, 1045595, 394333, 1592927, 1541216, 1786464, 112738, 412259, 550502, 1475176, 1529960, 1497198, 1200241, 650354, 730739, 1219701, 262777, 628345, 1084552, 1413769, 1335949, 1274518, 706205, 1688222, 39072, 625313, 664737, 1620640, 518823, 1039528, 1231532, 1332402, 1433266, 1310907, 752830, 1024191, 2042558, 371905, 1156290, 1514177, 1278153, 1745099, 223436, 739536, 1618644, 881878, 46295, 388832, 1279712, 1609953, 1638112, 475365, 286438, 453350, 1895145, 351979, 18670, 152815, 1992942, 1162484, 436472, 1124600, 329470, 218366, 967427, 23300, 301830, 824070, 310024, 1614601, 531729, 290579, 1536279, 932633, 157466, 682778, 1917725, 590110, 737055, 468771, 332069, 276776, 329001, 1308969, 780076, 1177901, 1216816, 805173, 260412, 1768253, 1717055, 574273, 927554, 1571650, 1129809, 1184599, 1856353, 2036584, 497523, 976244, 1403253, 1387894, 507773, 970622, 507263, 1735554, 1149827, 1336708, 1513860, 1937797, 1922953, 1544077, 6547, 180115, 909717, 1822102, 266648, 526233, 108954, 922, 199580, 1893789, 279467, 1914801, 1171894, 889790, 528834, 130502, 58313, 1126346, 77771, 1920457, 1812429, 1819599, 1836499, 839125, 1651673, 916444, 638941, 1393628, 727009, 1418213, 1147370, 1071088, 1495536, 1180660, 1343991, 2003449, 1487355, 1406974}	1649
Linda	Martinez	9/20/1955	{98310, 130056, 319498, 1537548, 1114645, 1588759, 1467415, 697887, 1158176, 1252384, 629283, 1077797, 1271337, 1778732, 1357359, 196657, 1407025, 1981493, 285240, 1031737, 293434, 446524, 335937, 417346, 1137220, 1661508, 1162830, 555087, 515664, 1907281, 664659, 1658452, 861270, 1746518, 312922, 602206, 1303647, 868450, 550502, 1529960, 496238, 1497198, 1481840, 730739, 441462, 132729, 660605, 754301, 105599, 32383, 126090, 505994, 1151116, 1335949, 1781902, 1984651, 2031761, 1740434, 389268, 1492641, 1252003, 518823, 906920, 429225, 1839275, 165548, 1846455, 1339578, 971969, 58562, 1940673, 112330, 953034, 1759438, 500431, 872655, 1613009, 820947, 1568469, 1010921, 1302249, 875244, 152815, 1608435, 404213, 314616, 1626362, 798459, 713477, 301830, 824070, 310024, 1213705, 1378565, 672524, 2008850, 160536, 27929, 544539, 39708, 448796, 1454367, 29472, 462114, 1993508, 1824549, 321832, 1308969, 140076, 719149, 1559341, 1263919, 209716, 355125, 1849144, 727873, 1433933, 1442126, 715599, 1501528, 1330009, 2034011, 1727330, 620388, 1730917, 867176, 1281388, 82286, 1345390, 1790320, 1244019, 980340, 188277, 432502, 1387894, 1488759, 507773, 1326463, 2006913, 1735554, 1951619, 1513860, 1922953, 1063307, 1320331, 1544077, 1373582, 377239, 807321, 834971, 1572763, 1877916, 1565091, 170413, 435631, 1296304, 1189297, 1931695, 626099, 738230, 1601462, 689596, 1178044, 887742, 889790, 1286086, 797641, 41932, 1892304, 9681, 1585105, 1142739, 1836499, 768982, 1233879, 458200, 1673178, 1939420, 348125, 1419741, 990182, 929258, 1147370, 1915371, 1749998, 1800176, 2003449, 1342972, 2021886}	62424
Nettie	Martinez	10/26/1959	{613376, 628739, 130056, 698376, 319498, 1537548, 1886732, 1635854, 1114645, 1427485, 1252384, 802856, 1429032, 1871405, 1981493, 2004026, 446524, 335937, 417346, 1993283, 1137220, 1661508, 474187, 191052, 1151052, 1162830, 555087, 515664, 821840, 942672, 356435, 456789, 861270, 1746518, 1463385, 312922, 602206, 740959, 1786464, 868450, 550502, 1529960, 618601, 496238, 1497198, 730739, 441462, 1034871, 560759, 1090169, 1184893, 105599, 115840, 1945216, 1530505, 1313929, 126090, 505994, 1230987, 1317517, 634510, 1335949, 622736, 1781902, 2031761, 81044, 1897620, 1143447, 1303704, 285341, 664737, 543394, 164003, 1492641, 518823, 1039528, 1839275, 243380, 752830, 971969, 58562, 1156290, 1940673, 500431, 872655, 433875, 1568469, 184539, 1844449, 1010921, 1302249, 152815, 703216, 1608435, 404213, 706806, 436472, 798459, 1664252, 968451, 911108, 301830, 310024, 672524, 2008850, 1728790, 160536, 27929, 682778, 1175834, 1559836, 29472, 143650, 462114, 1824549, 276776, 321832, 1308969, 140076, 719149, 209716, 1947454, 727873, 1161545, 1882443, 1442126, 1129809, 934226, 1390421, 1819478, 1069913, 1330009, 2034011, 620388, 1730917, 432488, 1281388, 82286, 1712497, 980340, 1387894, 1488759, 507773, 1326463, 2006913, 1735554, 1149827, 1336708, 1951619, 1922953, 1063307, 1320331, 1544077, 1373582, 1929105, 909717, 1822102, 807321, 834971, 294305, 1565091, 1804707, 957866, 1145259, 1931695, 1296304, 709557, 738230, 887742, 889790, 39363, 1286086, 797641, 1126346, 1892304, 266195, 1836499, 1233879, 372184, 1251288, 1939420, 348125, 1405918, 1607648, 1418213, 990182, 1147370, 1749998, 1800176, 1756663, 1342972, 2021886, 1333759}	24184
Una	O'Sullivan	2/22/1967	{1294337, 98310, 1429514, 1527824, 1675795, 748052, 120341, 1144343, 1719832, 851994, 409626, 1167388, 749085, 1185825, 1043491, 184872, 456232, 1394730, 1269293, 372784, 49203, 1861172, 1571382, 1757238, 285240, 1031737, 41018, 1061433, 2023995, 607807, 1816127, 1661508, 520263, 1529930, 474187, 644684, 555087, 1011281, 59986, 668249, 312922, 1432668, 1592927, 973923, 845412, 166501, 1559140, 1497198, 1804402, 105599, 343169, 1234049, 1900165, 301704, 54409, 212106, 634510, 2031761, 1671314, 1578646, 1303704, 39072, 1608867, 1907363, 518823, 540328, 429225, 703667, 1194681, 451777, 1156290, 1343682, 598212, 73926, 745673, 112330, 46295, 142048, 981217, 1271009, 1450208, 1638112, 2001125, 1626344, 351979, 771820, 263405, 1247471, 806128, 1997554, 1162484, 1814773, 798459, 329470, 218366, 824070, 1614601, 672524, 691473, 552210, 288019, 1189651, 719637, 1472274, 160536, 244505, 157466, 760091, 1621277, 2036514, 321832, 329001, 1308969, 465195, 1177901, 308529, 209716, 557365, 1252152, 867131, 1150780, 1464124, 1698621, 602943, 1398085, 1220423, 802120, 151891, 840531, 2034520, 1405785, 971617, 293730, 620388, 1345390, 1469296, 1387894, 282493, 707454, 1438082, 1735554, 1937797, 436616, 1494408, 994698, 1063307, 1320331, 1261965, 1922953, 1939858, 526233, 108954, 1968540, 1386912, 129955, 952245, 296892, 1131964, 889790, 382399, 162246, 1209803, 1819599, 744402, 1836499, 795605, 768982, 1758678, 1651673, 1419741, 1830367, 673248, 739810, 295913, 1147370, 83953, 1895410, 1000438, 2003449, 92157}	84501
